State,County,FIPS Code,Geographic Coordinates,Life Expectancy,Self-Reported Physical Health,Self-Reported Mental Health,Alcohol Abuse,Current Diabetes,Current Adult Asthma,Stroke,COPD,CHD,Cancer,High Blood Pressure ,Cholesterol Screening,Routine Doctor Visit,Colonoscopy,Mammogram,Older Men Preventive Screening,Older Women Preventive Screening,Dental Exams,Proximity to Nursing Homes,Medically Underserved Areas,Current Lack of Health Insurance,Proximity to hospitals ,Below Poverty,Unemployed,Low Income,No High School Diploma,Religious Organizations,Civic and Social Organizations,Aged 65 or Older,Aged 17 or Younger,Civilian with a Disability,Single-Parent Households,Minority,Speaks English Less than Well,Redlining,Multi-Unit Structures,Mobile Homes,Crowding,No Vehicle,Group Quarters,Housing Foreclosure Risk,Percent of Housing Units Built Between 1940-1969 as of 2015-2019,Flooding risk to roads,Lane miles per capita,Road Quality and Maintenance,Public Transit Performance,Bridge Quality and Maintenance,Walkability,Bikability,Residential Energy Cost Burden,EV Charging Stations,Modified Retail Food Environment Index,Indoor Plumbing,Percent of Household with no internet access,Percent of household with smartphone but no other device.,Housing Affordability (renters),Housing Affordability (owners),Public Library Locations,HUD Public Housing,Total vehicle miles traveled per capita,Passenger vehicle miles traveled per capita,Truck vehicle miles traveled per capita,Heavy Duty Vehicle vehicle miles traveled per capita,Proximity to Ports,Rail Crossings,Traffic Proximity and Volume,National Transportation Noise Map,Risk-Screening Environmental Indicators (RSEI) ,Air Tox Respiratory,Air Tox Neurological,Air Tox Liver,Air Tox Developmental,Air Tox Reproductive,Air Tox Kidney,Air Tox Immunological,Air Tox Thyroid,Air Tox Total Cancer Risk,Lead Paint: % housing units built before 1960,Superfund Sites,Brownfields,Stream Toxicity Risk-Screening Environmental Indicators (RSEI),NPL sites,Hazardous Waste Management Facilities (TSDFs) ,Facilities with Enforcement or Violation,TSCA Facilities ,Risk Management Plan Facilities,Chemical Manufacturers,Metal Recyclers,Annual average PM2.5 concentrations,NO2 concentration,Ozone concentration,Parks and Greenspace,Impermeable Surfaces,Forest Land Cover,Increased PM2.5 mortality - CVD (ages 65+),Increase in childhood asthma incidence,Expected Annual Loss - Agriculture Value,Expected Annual Loss - Building Value,Expected Annual Loss - Population Equivalence ,Methane Emissions,Days with maximum temperature above 35C,Days with maximum temperature above 40C,Frost Days,Maximum of maximum temperatures,Mean temperature,Urban Heat Island Extreme Heat Days,Consecutive Dry Days,Wildfire - Annualized Frequency,Surface PM2.5,Snowfall,Standardized Precip Index,Total Precipitation,Riverine Flooding - Annualized Frequency,Tornado - Annualized Frequency
MI,Wayne,26163575300,"+42.2864656,-083.2610823",79.8,13.4,14.1,21.9,8.9,11,3.2,8.3,7,7.6,32.3,35,77.9,68.2,75.7,38.4,32.3,73.2,0.521460979,1,8.7,5.21,0.4279,0.4859,0.467,0.4458,0.5660912,0.2830456,0.3569,0.7458,0.6162,0.8173,0.2726,0.4116,3,0,0.4741,0.2952,0.2042,0,19.5,86.33,1.18,0,165.25,4.3,,32,38,4,8.362987704,10,1.926907407,9.5,4.3,10,75,0.291947943,,10.37,10.13,0.13,0.11,,0,124.4990574,48.8580589,6270,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.005,30,9.954495007,,16.21277361,0.000168973,0.06343997,1.289079215,2.955812788,,0.499377577,0.49231643,0.616439113,9.117,4.251,37.93,1,53.2,0,-0.00012,-0.0000912,0,852975.1023,289894.8334,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,9.05701E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000641573
MI,Wayne,26163575400,"+42.2958208,-083.2300991",77.9,13,13.6,22,8.8,10.6,3,7.8,6.7,7.7,31.2,34.3,78.2,69.6,76.2,39.6,33.4,74.6,0.932289413,1,8.4,,0.4056,0.3544,0.3729,0.2472,1.381216,0.3453039,0.5376,0.2401,0.802,0.2504,0.2229,0.2767,3,0,0,0.319,0.1283,0,19.6,85.61,1.3,0,138.44,3.53,,25.5,39.5,3,8.5616266,8,2.046208268,11.5,2,20,45,1.004617278,,72.84,70.81,0.82,1.22,,9,668.9635536,,7060,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.007,30,9.565744242,,15.98169986,8.42639E-05,0.066258286,1.824189184,2.397433091,0.362852797,0.413735623,0.410543169,0.362175752,9.424,4.472,38.03,2,62.8,0.9,-0.00012,-0.0000826,1.931110931,1240059.612,355969.7543,7.14547E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,1.28101E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.001267961
MI,Wayne,26163575500,"+42.2850119,-083.2231021",78.9,13.6,13.3,21,9.4,10.7,3.3,8.1,7.3,8.1,33.1,35.4,79.1,70.4,76.3,39.1,33.2,74.6,0.827866621,1,7.9,1.24,0.5053,0.5449,0.4426,0.2305,0.288767,0.5775339,0.6007,0.4867,0.6162,0.2839,0.2403,0.4857,3,0.2585,0,0.5281,0.0588,0,39.1,91.86,1.23,0,117.52,3.53,,46,50,4,6.984853215,9,1.995289232,14.3,1.7,15,90,1.530631065,,19.49,18.83,0.25,0.42,,0,1331.619702,48.4804497,5480,0.3,0.05,0.02,0.08,0.09,0.02,0.03,0.009,30,8.346304152,,20.14299689,7.15178E-05,0.068859527,3.289089246,2.179713628,0.073167981,0.258113051,0.113458858,0.759733561,9.35,4.575,37.66,2,53.2,0,-0.00011,-0.000113,0.381075377,24379.28866,38562.77604,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,4.62606E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000637157
MI,Wayne,26163575600,"+42.2894325,-083.2144992",79.3,14.2,13,19.7,10.4,10.6,3.7,8.9,8.4,9,34.7,37,79.9,70.1,75.6,39.1,31.8,74,1.140937941,1,8.2,0.21,0.7625,0.3816,0.5078,0.2705,0,0,0.6068,0.6319,0.4635,0.5564,0.458,0.7442,3,0,0,0.319,0.2275,0,18.5,97.1,1.57,0,105.85,3.55,,14,39,4,6.177035107,0,1.848056172,11.2,3.5,20,25,1.629609731,,100.67,96.98,1.28,2.41,,0,2797.005739,51.7799797,2350,0.3,0.05,0.02,0.08,0.09,0.02,0.03,0.01,30,22.063417,,18.94595083,0.00141919,0.067582427,5.631177185,4.103007476,0.473344393,0.535115792,0.645331069,0.469509939,9.6,4.643,38.04,0,58.4,6.7,-0.00012,-0.000139,0,30362.93251,15269.09333,6.85292E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00064948
MI,Wayne,26163576000,"+42.2831505,-083.2051594",79,14.4,13.8,19.8,10.8,10.9,3.6,8.8,7.7,8.2,35.6,36.8,79.6,69.9,75.5,37.4,32.4,72,1.172526315,1,9.7,,0.3255,0.7529,0.4067,0.5553,1.622499,0.5408329,0.8252,0.3164,0.89,0.5635,0.5283,0.7029,3,0.5129,0.4741,0.2952,0.5955,0.5828,78.2,73.48,1.57,0.01,133.67,3.47,0.06,35.33,36.33,3,3.54904025,11,1.87019333,16,6.9,25,20,1.989874657,,272.83,253.51,4.49,14.83,,3,4753.330147,,5630,0.3,0.05,0.02,0.08,0.09,0.02,0.03,0.01,30,52.34163752,,20.18584046,0.00020144,0.076363278,3.010366765,5.94023265,1.08838889,0.588664225,1.515896593,1.165584941,9.383,4.733,38.23,3,67.7,0.6,-0.00014,-0.0000641,0.646506907,437575.8462,122391.0877,3.21885E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,1.03663E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.001041073
MI,Wayne,26163576100,"+42.2659846,-083.2032428",75.5,15.1,14.7,20.7,10.1,11,3.7,9.3,7.9,8.1,33.7,35.6,78.3,67.7,74.8,36.5,30.1,70.4,1.012258528,1,10.4,3.86,0.5201,0.1575,0.6036,0.5341,0.8421762,0,0.4828,0.532,0.8463,0.5147,0.4045,0.4326,3,0.5459,0,0.2418,0.3216,0.5022,75.8,88.15,1.56,0,150.16,3,0.14,58,45,4,1.744448662,7,2.329438314,14.4,2.4,70,70,2.387668521,,47.84,43.95,0.87,3.02,,4,604.8871682,55.68013,11200,0.3,0.06,0.02,0.07,0.09,0.02,0.03,0.01,30,66.23512638,0.119912427,20.99078115,0.00010821,0.084114517,2.271120432,3.819378522,0.392806088,1.365121523,0.91082211,1.513127029,9.233,4.643,38.5,7,65.1,0,-0.00011,-0.000135,0.130128598,152153.9263,70050.08654,3.26908E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,1.2445E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000900246
MI,Wayne,26163576200,"+42.2622096,-083.2246738",78.6,12.6,13.2,22.4,8.6,10.5,3,7.8,6.6,7.8,31.1,34.6,78.2,70.2,75.6,40.3,33.5,75.6,0.921494375,1,8.3,4.36,0.2999,0.0271,0.377,0.3625,0.4340278,0.4340278,0.5877,0.2061,0.4332,0.4476,0.3166,0,0,0.2585,0.5205,0,0.2926,0,19,82.91,1.55,0,193.59,2.73,,52,42,3,2.302256392,5,1.773811903,13.1,8.6,4,30,1.783119754,,90.82,85.79,1.54,3.49,,2,2380.84107,53.1735611,4610,0.3,0.05,0.02,0.07,0.09,0.02,0.03,0.008,30,6.932626801,,19.66288683,2.5916E-05,0.084729052,1.216557712,1.191783705,0.060145278,1.001734896,0.173743058,1.368953165,9,4.393,38.46,3,54.3,0,-0.00012,-0.000116,0,16472.61866,25899.66212,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00063215
MI,Wayne,26163576300,"+42.2511427,-083.2258440",77.8,12.8,13.6,22.7,8.5,10.6,2.8,7.6,6.3,7.4,30.8,34.3,77.8,70.1,75.9,39.9,32.7,75.2,1.277997645,1,8.2,6,0.2499,0.232,0.4264,0.2191,0.83022,0.41511,0.4647,0.3628,0.2405,0.7511,0.2345,0.2009,0,0.4293,0,0,0.4043,0.44,18.1,92.18,1.55,0,126.74,2.35,,58,47,3,1.454916959,5,1.502649824,12.4,2.5,10,40,1.837738742,,15.71,15.36,0.21,0.14,,1,890.4568092,51.027359,5350,0.3,0.05,0.02,0.07,0.09,0.02,0.03,0.007,30,6.483443652,,19.69301542,1.92128E-05,0.089215504,1.166400888,1.376470913,0.256853494,1.848213346,0.542604061,1.282545851,8.9,4.361,38.67,2,57,0,-0.00012,-0.0000681,0,15765.96398,24170.25819,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,1.77172E-08,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000579396
MI,Wayne,26163576400,"+42.2502528,-083.2164357",78.9,13,12.7,21.1,9.2,10.4,3.2,8.1,7.2,8.8,33.9,36.4,79.3,71.7,75.6,40.4,33.3,76.3,1.098757949,1,8,6,0.1942,0.3272,0.3696,0.3735,0.8347245,1.947691,0.7249,0.1848,0.543,0.3268,0.2623,0.2381,2,0.4436,0.5741,0.2699,0.3216,0.8728,37.5,89.41,1.55,0,181.12,2,,63,54,3,1.356046491,4,1.875851836,14.3,1,30,25,2.093767471,0.016846175,20.05,19.45,0.22,0.39,,1,223.7605975,51.5332413,6250,0.3,0.05,0.02,0.07,0.08,0.02,0.03,0.007,30,2.816811598,0.03606675,18.62058926,0.155169391,0.096216893,0.837388953,1.523982823,0.27525443,1.137155085,0.646794745,1.37946964,8.856,4.428,38.64,3,65.1,0,-0.00013,-0.0000643,0,32400.71114,36110.66859,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000644268
MI,Wayne,26163576500,"+42.2504758,-083.2058902",75.4,12.9,13.4,22.1,8.7,10.7,3.1,8,6.8,8,30.6,34.2,78.3,69.7,75.9,39.3,32.5,75.4,0.901181486,1,8.1,6.05,0.3402,0.4601,0.305,0.3682,1.045752,0.5228758,0.5319,0.3966,0.5503,0.5147,0.177,0,2,0.2585,0,0.2952,0.1609,0.44,17.8,78.2,1.55,0,134.97,2.85,,64,49,3,1.295326456,6,2.216138826,9.3,0.3,10,30,2.304567575,,9.17,8.59,0.19,0.39,,0,127.5636469,50.1156197,7440,0.3,0.05,0.02,0.07,0.08,0.02,0.03,0.008,30,4.963650852,0.214385637,18.5548659,0.059245343,0.095927167,1.099768284,2.109479252,0.191256127,0.834750365,0.418590879,1.350237355,9.05,4.437,37.87,1,59.9,0,-0.00012,-0.000082,0.129669599,26768.7138,39194.07684,1.1076E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14.33333333,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000622783
MI,Wayne,26163576600,"+42.2340803,-083.2086055",80.3,11.7,12,21.8,8.3,10.1,3,7.2,6.7,8.6,32.1,34.9,79.2,72.5,75.9,42.1,34.5,78.1,1.337565484,1,7.5,7.58,0.1153,0.3411,0.1549,0.2705,0.244918,0.4898359,0.4338,0.3232,0.5292,0.2415,0.2328,0.3656,3,0.4807,0.5088,0.4156,0.3781,0,18,87.88,1.6,0,131.14,3.2,0.33,9,29,3,0.684941534,20,2.212885242,11.5,0,20,40,2.248130198,,19.57,16.46,0.37,2.74,,2,490.8073181,55.8481407,8630,0.3,0.05,0.02,0.07,0.08,0.02,0.03,0.006,30,14.47363935,0.283503027,16.90859043,0.647054165,0.109706917,0.504828087,1.542548436,0.591369892,1.353920352,1.437048827,0.852732331,8.922,4.299,38.22,4,51.9,0.5,-0.00011,-0.00015,0.130726622,64362.4765,53195.31592,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,1.09849E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000733426
MI,Wayne,26163576700,"+42.2349913,-083.2233008",78,12.5,12.1,20.5,9.2,10.2,3.2,7.7,7.3,9,33.2,36.1,80.1,72.2,75.7,41.5,34.8,77.9,2.332970178,1,7.3,5.91,0.2094,0.4732,0.211,0.2765,1.174743,0.2936858,0.654,0.2454,0.5503,0.0419,0.2113,0.4326,0,0.3297,0,0.3792,0,0.44,16.9,87.11,1.55,0,111.71,2.87,0.5,32,34,3,0.941701943,10,2.019381614,9.4,0.7,40,95,2.170907944,,16.32,16.14,0.11,0.07,,1,815.6601552,53.0613098,6660,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.005,30,10.92230166,0.052597466,17.93368421,0.786309939,0.107597781,0.793429161,2.122595759,0.718154882,1.393219079,1.472891132,0.806352479,8.633,4.291,38.7,3,51.7,0,-0.00012,-0.0000944,0,51004.83516,41332.95196,6.85178E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,1.82049E-09,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000671699
MI,Wayne,26163577000,"+42.2522226,-083.1670939",75,19.9,18.9,18.9,13.8,13.3,4.7,11.9,8.7,6.6,38.7,37,77.7,61,75.6,29.7,26.8,57.8,0.171048576,2,16,6.69,0.8058,0.8023,0.8776,0.9195,1.055688,1.583531,0.3272,0.7128,0.8789,0.5963,0.7438,0.816,3,0.9052,0.5669,0,0.9237,0.44,53.6,57.27,1.85,0,176.38,5.07,1,57,45,6,0.196426702,7,3.421423033,33.3,5.7,245,40,3.05961442,0.027476333,13.28,13,0.16,0.12,,0,1221.47544,49.1543503,13100,0.3,0.06,0.02,0.07,0.08,0.02,0.03,0.01,30,80.44320024,0.788251645,30.18256782,0.000146828,0.098123897,1.985237505,9.858072758,0.921311102,2.650323726,4.324626621,2.838245153,9.433,4.818,38.47,4,62.7,0,-0.0002,-0.0000549,0,203798.8843,94937.41999,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000634873
MI,Wayne,26163577100,"+42.2577829,-083.1756791",68.1,19.7,20.6,21,11.6,13.3,3.9,11.7,7.8,5.6,33.7,34.5,74.7,57.8,73.9,29.2,26.5,55.6,0.380418979,1,17.7,6.53,0.9283,0.1695,0.7873,0.9408,0.3898636,0.3898636,0.1286,0.9163,0.7158,0.8628,0.6367,0.7631,3,0,0.5205,0.2179,0.8292,0.7409,26.2,53.05,1.84,0,160.24,4.63,,70,61,6,0.63511474,0,3.557820632,21.5,10.7,150,45,3.166835646,,53.63,48.51,0.62,4.49,,0,4002.657749,51.8840103,5990,0.3,0.05,0.02,0.07,0.08,0.02,0.04,0.02,30,82.07996949,0.603318593,28.45702773,6.75185E-05,0.092637051,2.278562305,9.502680082,0.793117995,2.511041186,2.818868458,2.516336878,9.467,4.928,38.45,0,67.2,0,-0.00013,-0.0000575,0,45641.06836,39173.48255,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000578658
MI,Wayne,26163577200,"+42.2617688,-083.1847927",75.9,18.5,19,20.8,11.1,12.7,3.8,11.2,7.7,6.3,33.4,35.1,75.6,61.1,73.8,31.1,27.7,60,0.685461963,1,15.4,5.44,0.8655,0.9136,0.8387,0.9067,0.6443299,0.6443299,0.1017,0.8719,0.8324,0.9466,0.6325,0.7879,3,0,0,0.7229,0.5735,0.44,52.8,73.34,1.84,0,152.09,3,,59,56,5,1.089944939,3,3.093476328,17.9,7.2,100,50,2.965066195,,60.24,54.79,0.83,4.62,,8,2229.851292,53.6813507,7490,0.3,0.06,0.02,0.08,0.09,0.02,0.03,0.02,30,79.87066272,0.374988578,25.3618477,4.47536E-05,0.087847159,2.548352521,7.522332083,0.787080289,1.848977132,2.040716316,2.106579576,9.244,4.794,38.54,2,69.8,0,-0.00012,-0.000131,0,311465.87,106078.385,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,6.9498E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00068563
MI,Wayne,26163577300,"+42.2482446,-083.1956204",74.4,18.7,18.5,20.6,11.5,12.5,4.1,11.8,8.6,6.9,34.6,36.3,76.1,61.6,73.2,31.6,27.2,61,0.813010833,1,14.1,6.66,0.8407,0.7652,0.7764,0.8343,0.9609225,0.3203075,0.5501,0.4788,0.9423,0.2839,0.4872,0.5963,2,0.3217,0.4524,0.513,0.6681,0,73.6,77.57,1.84,0,155.17,2.85,,66,48,5,0.992787518,9,2.5875227,25.4,10.1,140,95,2.567557398,,59.52,51.95,1.16,6.41,,6,3231.525971,53.5897102,5870,0.3,0.06,0.02,0.07,0.08,0.02,0.03,0.009,30,66.62894987,0.48979206,20.32701278,0.068690954,0.09980274,1.001534396,2.909973919,0.178581789,0.902278503,0.705039382,1.282744217,9.117,4.57,38.48,2,66,0,-0.00012,-0.0000981,0,18682.51131,30986.40988,6.417E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,2.08537E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000615325
MI,Wayne,26163577400,"+42.2449281,-083.1865495",74.7,15.4,15.8,21.9,9.9,11.4,3.3,9.2,7.1,7,33.8,35.5,77,66.1,74.3,35.1,31,68.3,0.661614956,1,11.8,6.81,0.3498,0.5554,0.7304,0.6374,0.5569479,0.278474,0.2397,0.6454,0.9123,0.7666,0.5513,0.7029,3,0,0.6795,0.498,0.35,0.6342,47,81.79,1.84,0,140.36,3.7,,45,47,4,0.63689037,4,2.884276432,12.2,3.3,10,70,2.626828223,,50.09,44.27,0.84,4.97,,0,2343.580327,55.3409996,8130,0.3,0.05,0.02,0.07,0.09,0.02,0.03,0.009,30,74.27587007,0.691626086,24.1309948,0.037203984,0.109181382,0.945649,3.686075197,0.354663372,1.292208104,2.076805535,1.356469892,9.2,4.691,38.5,0,66.9,0,-0.00012,-0.000078,0,20423.97027,35249.46407,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000623858
MI,Wayne,26163577500,"+42.2428548,-083.1748864",75.1,18.6,18.7,20.8,11.4,12.5,3.9,11.4,8.3,6.6,34.2,35.7,76,61,73.5,31.7,27.5,60.4,0.423096831,1,14.1,5.79,0.6704,0.7263,0.8329,0.852,1.134752,0.2836879,0.3104,0.7014,0.8969,0.8851,0.5272,0.7313,2,0.3858,0,0.3792,0.8305,0.3791,23.6,72.32,1.84,0,133.77,3.7,,63,52,5,0.190348438,0,3.068144628,21.8,10,45,85,2.77184544,,15.2,14.9,0.16,0.14,,0,1971.24883,55.7995186,9470,0.3,0.05,0.02,0.07,0.08,0.01,0.03,0.008,30,74.19938302,0.864111854,29.64590263,3.07603E-05,0.106516601,1.221045979,4.977950186,0.62734369,1.876091898,4.09790758,1.649837128,9.467,4.683,38.57,1,61.3,0,-0.00014,-0.000143,0.131306973,18547.73921,33100.47283,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000587933
MI,Wayne,26163577600,"+42.2387616,-083.1652187",73.4,18.1,18,20.5,11.3,12.3,4,11.4,8.5,7,34.1,35.9,76.6,62,74.5,32.3,27.7,62,0.197325914,1,13.2,4.73,0.8393,0.8375,0.8028,0.6926,0.2601457,0,0.4094,0.6384,0.899,0.8949,0.4801,0.6475,2,0,0,0.319,0.7996,0,67.1,86.52,1.84,0,171.72,3.9,,31,36,5,0.019225254,13,2.964795449,17.7,2.6,40,75,2.564454743,,2.52,2.47,0.03,0.02,,0,504.8289882,50.5418701,14700,0.3,0.05,0.02,0.07,0.08,0.01,0.03,0.007,30,77.53189851,0.956706179,32.70095742,0.006066912,0.111860224,1.194411519,5.595651929,0.800848866,1.774022241,5.385483999,1.833558708,9.533,4.611,38.57,1,55.4,0.3,-0.00012,-0.0000826,0.123949147,81466.37146,59281.63314,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,8.36721E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000608585
MI,Wayne,26163577700,"+42.2323952,-083.1747378",73.4,14.4,15,22,9.5,11.2,3.1,8.8,6.8,7.1,31.6,34.7,77.4,67.4,74.7,36.8,31.8,70.8,0.605472886,1,10.4,4.54,0.5774,0.567,0.5763,0.5752,0.8543357,0.4271679,0.4523,0.4258,0.665,0.5147,0.4045,0.692,2,0,0,0,0.369,0,20.8,79.57,1.84,0,150.75,3.7,,66,50,3,0.056413537,0,3.057244738,13.3,1,4,25,2.557584524,,9.76,9.58,0.1,0.09,,0,1144.760847,54.2840805,6450,0.3,0.04,0.02,0.07,0.08,0.01,0.03,0.006,30,9.211686555,0.914786241,32.48265314,0.148189724,0.125642283,1.313196986,3.097124457,0.718845233,1.319963547,5.197694567,1.191392791,9.233,4.497,38.45,0,60.8,0,-0.00012,-0.0000532,0.127944935,12551.14292,23981.73026,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000534936
MI,Wayne,26163577800,"+42.2341045,-083.1909896",72.5,15.6,15.9,21.9,10,11.3,3.5,9.5,7.5,7.3,33.2,35.3,76.9,66.5,73.6,35.8,30.4,68.3,0.99821999,1,11.7,6.07,0.5774,0.8582,0.6385,0.7294,1.284247,0,0.3104,0.6384,0.5641,0.5432,0.4424,0.3395,2,0,0,0.5682,0.4543,0,23,87.5,1.84,0,147.49,2.85,,61,54,4,0.344786659,6,2.902514458,8.4,4.9,75,95,2.386858861,,18.46,17.33,0.26,0.88,,0,1755.121465,54.768219,12800,0.3,0.05,0.02,0.07,0.08,0.02,0.03,0.007,30,16.2892609,0.683487904,24.10317655,0.143398296,0.116278068,0.819412166,2.113961174,0.661372014,1.42653787,3.245227793,0.896900751,9.017,4.463,38.27,2,62.4,0,-0.00011,-0.000123,2.711390363,29202.74678,49884.97916,7.01417E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,8.41526E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000703351
MI,Wayne,26163577900,"+42.2248210,-083.1908564",72.9,15.9,16.7,21.7,9.9,11.8,3.4,9.8,7.2,6.9,32.7,34.9,76.7,65.6,74.4,34.9,30.1,66.9,1.366746648,1,11.5,5.33,0.5565,0.833,0.7336,0.7139,0.2427185,0,0.2135,0.8381,0.8058,0.7709,0.4399,0.5536,2,0.4566,0,0.4656,0.7179,0,22.6,90.99,1.84,0,166.16,3.2,0.33,58,47,4,0.279339286,7,2.918958203,30.1,5.7,165,45,2.316487534,,10.28,10.09,0.1,0.08,,0,1654.339026,55.2482605,9930,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.006,30,68.24641937,0.663543735,26.63785718,0.655376894,0.136023164,1.442210963,2.373184888,0.916872494,1.877874529,4.582907745,0.544806531,9.067,4.381,38.31,1,61,0,-0.00011,-0.000111,0,76315.23663,55628.96543,7.28144E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,1.34368E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00060396
MI,Wayne,26163578000,"+42.2257646,-083.1738454",68.9,17.7,18.1,21.3,11,12.3,3.7,10.7,7.8,6.6,33,34.9,76.5,63.5,74.3,33.1,29.4,63.1,0.799092213,1,12.9,3.78,0.7522,0.9744,0.338,0.6869,0.4246284,0,0.3048,0.547,0.9653,0.697,0.4953,0.5653,2,0.6654,0,0.3601,0.9002,0,45.9,77.57,1.84,0,175.41,3.55,0.33,60,47,4,0.15816158,0,3.197669701,22.6,11.3,130,20,2.444885651,,7.2,7.06,0.07,0.06,,0,1420.745891,51.6520309,9940,0.3,0.04,0.02,0.06,0.07,0.01,0.03,0.005,30,26.52450521,0.894178224,34.10473003,0.444882224,0.137605818,1.773640249,3.167122256,0.830344628,1.769606151,6.675519307,0.948170882,9.1,4.406,38.68,3,56.7,0,-0.00014,-0.000119,0.391473043,141457.3041,67177.52561,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,14,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000556023
MI,Wayne,26163578500,"+42.2863361,-083.1807939",73.2,19.1,18.3,19.3,12.6,12.6,4.3,11.7,8.8,6.8,36.1,36.7,77.3,61.2,74.8,31.1,27.3,59.9,1.017328361,1,14.7,3.99,0.814,0.8412,0.7763,0.8009,0.9632055,0.1926411,0.2717,0.9354,0.7305,0.5,0.5562,0.8837,3,0.4086,0,0.8291,0.1931,0,41.6,58.1,2.68,0,211.18,4.33,,57,63,5,1.430984713,0,2.211296567,19.8,6.3,145,120,2.031496257,,7.59,7.47,0.07,0.05,,0,1098.180835,52.2790794,11200,0.3,0.08,0.02,0.08,0.1,0.02,0.03,0.04,30,79.29871609,,24.41564771,0.005349857,0.071873289,5.946758236,14.02777119,2.506889037,1.89938861,3.430189538,2.729331919,9.558,5.173,38.32,2,63.9,0,-0.00013,-0.00011,0,31886.15241,51326.53858,7.45854E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,15,0.061017025,7.3558E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00077367
